carat,cut,color,clarity,price,x,y,z
0.57,Premium,G,SI1,1915,5.29,5.26,3.3
0.59,Very Good,G,VS1,1915,5.54,5.58,3.19
0.56,Ideal,F,VS1,1915,5.28,5.32,3.27
0.7,Good,G,SI1,1915,5.59,5.62,3.59
0.56,Very Good,F,VS1,1915,5.38,5.41,3.14
0.5,Very Good,F,VVS2,1915,5.08,5.11,3.1
0.56,Ideal,F,VS1,1915,5.3,5.33,3.28
0.56,Ideal,F,VS1,1915,5.28,5.32,3.27
0.57,Premium,F,VS1,1915,5.38,5.26,3.26
0.7,Fair,G,SI1,1915,5.59,5.55,3.61
0.76,Premium,H,SI1,1915,5.91,5.86,3.58
0.6,Premium,E,VS2,1915,5.37,5.34,3.36
0.56,Premium,G,VS1,1915,5.31,5.26,3.2
0.56,Ideal,G,VS1,1915,5.31,5.27,3.29
0.56,Ideal,G,VS1,1915,5.36,5.33,3.24
0.56,Premium,G,VS1,1915,5.3,5.22,3.28
0.56,Premium,G,VS1,1915,5.3,5.26,3.23
0.56,Ideal,E,VS2,1915,5.34,5.29,3.29
0.56,Ideal,E,VS2,1915,5.35,5.32,3.25
0.56,Ideal,E,VS2,1915,5.34,5.31,3.23
0.56,Ideal,E,VS2,1915,5.32,5.27,3.28
0.56,Premium,E,VS2,1915,5.34,5.27,3.28
0.56,Premium,E,VS2,1915,5.31,5.28,3.25
0.56,Premium,E,VS2,1915,5.31,5.28,3.27
0.56,Ideal,E,VS2,1915,5.35,5.28,3.28
0.56,Premium,E,VS2,1915,5.31,5.25,3.27
0.56,Ideal,E,VS2,1915,5.29,5.26,3.3
0.56,Ideal,E,VS2,1915,5.3,5.27,3.25
0.56,Premium,E,VS2,1915,5.3,5.27,3.28
0.6,Premium,E,VS2,1915,5.53,5.48,3.3
0.38,Ideal,D,VVS1,1915,4.74,4.72,2.85
0.55,Ideal,G,VVS2,1916,5.23,5.3,3.27
0.51,Ideal,G,VVS2,1916,5.1,5.13,3.19
0.59,Ideal,G,VS1,1916,5.35,5.4,3.34
0.55,Ideal,I,VVS1,1916,5.26,5.3,3.25
0.59,Ideal,G,VS1,1916,5.39,5.41,3.3
0.71,Very Good,J,SI1,1917,5.63,5.67,3.59
0.81,Premium,J,SI1,1917,5.98,5.94,3.66
0.53,Ideal,E,VS1,1917,5.22,5.24,3.22
0.31,Ideal,D,IF,1917,4.39,4.41,2.66
0.5,Good,E,VVS2,1917,4.97,5.0,3.23
0.71,Premium,J,VS2,1917,5.71,5.63,3.56
0.71,Premium,I,SI2,1917,5.78,5.72,3.47
0.96,Fair,F,I1,1917,6.29,6.07,3.91
0.66,Very Good,F,SI1,1918,5.69,5.72,3.38
0.7,Very Good,I,SI1,1918,5.64,5.68,3.55
0.68,Very Good,E,SI1,1918,5.75,5.79,3.36
0.55,Ideal,D,VS1,1918,5.26,5.28,3.24
0.57,Premium,D,VS2,1918,5.34,5.38,3.26
0.7,Ideal,H,SI1,1919,5.73,5.78,3.49
0.51,Ideal,G,VVS1,1919,5.14,5.2,3.2
0.51,Ideal,G,VVS1,1919,5.1,5.14,3.21
0.57,Ideal,E,VS2,1919,5.34,5.37,3.26
0.52,Premium,D,VS2,1919,5.2,5.16,3.17
0.52,Ideal,D,VS2,1919,5.2,5.16,3.2
0.52,Premium,D,VS2,1919,5.25,5.22,3.17
0.52,Ideal,D,VS2,1919,5.2,5.15,3.19
0.52,Ideal,D,VS2,1919,5.18,5.16,3.19
0.52,Ideal,D,VS2,1919,5.19,5.16,3.2
0.52,Ideal,D,VS2,1919,5.19,5.16,3.2
0.28,Very Good,D,VVS2,532,4.14,4.17,2.66
0.26,Very Good,E,VVS1,532,4.12,4.16,2.54
0.3,Ideal,I,VVS2,532,4.29,4.32,2.68
0.3,Ideal,I,VVS2,532,4.29,4.33,2.69
0.3,Ideal,I,VVS1,532,4.29,4.35,2.68
0.38,Ideal,J,VS2,532,4.65,4.69,2.9
0.29,Ideal,G,VS1,532,4.25,4.28,2.64
0.38,Ideal,G,SI2,532,4.66,4.69,2.9
0.37,Ideal,I,SI1,532,4.6,4.62,2.8
0.32,Ideal,E,SI1,532,4.4,4.42,2.74
0.32,Ideal,E,SI1,532,4.4,4.44,2.72
0.33,Ideal,E,SI1,532,4.46,4.49,2.75
0.26,Good,D,VVS1,532,4.05,4.1,2.62
0.3,Very Good,I,VVS2,533,4.27,4.31,2.66
0.3,Very Good,H,VVS2,533,4.28,4.32,2.67
0.24,Very Good,F,VVS2,533,4.09,4.12,2.38
0.25,Very Good,E,VVS2,533,4.03,4.06,2.47
0.25,Very Good,D,VVS1,533,3.94,3.99,2.53
0.32,Very Good,F,SI1,533,4.39,4.44,2.75
0.32,Very Good,F,SI1,533,4.37,4.4,2.75
0.32,Good,F,SI1,533,4.37,4.4,2.77
0.32,Premium,J,IF,533,4.41,4.44,2.71
0.32,Very Good,F,SI1,533,4.47,4.5,2.66
0.32,Ideal,J,IF,533,4.4,4.44,2.75
0.32,Ideal,J,IF,533,4.37,4.41,2.73
0.32,Premium,F,SI1,533,4.42,4.45,2.66
0.37,Ideal,H,SI1,533,4.67,4.71,2.8
0.37,Good,H,SI1,533,4.54,4.58,2.88
0.31,Ideal,D,SI1,533,4.34,4.37,2.72
0.31,Premium,D,SI1,533,4.35,4.39,2.65
0.52,Ideal,D,VS2,1919,5.19,5.15,3.18
0.52,Ideal,D,VS2,1919,5.2,5.15,3.17
0.52,Ideal,D,VS2,1919,5.19,5.14,3.22
0.52,Ideal,D,VS2,1919,5.17,5.15,3.19
0.52,Ideal,D,VS2,1919,5.17,5.14,3.23
0.52,Ideal,D,VS2,1919,5.14,5.12,3.21
0.52,Ideal,D,VS2,1919,5.16,5.13,3.2
0.52,Ideal,D,VS2,1919,5.17,5.14,3.19
0.52,Ideal,D,VS2,1919,5.16,5.11,3.2
0.52,Ideal,D,VS2,1919,5.14,5.11,3.21
0.54,Ideal,G,VVS2,1920,5.23,5.27,3.25
0.51,Ideal,H,IF,1920,5.1,5.13,3.2
0.53,Ideal,H,IF,1920,5.19,5.23,3.23
0.56,Good,E,VS2,1920,5.22,5.27,3.27
0.7,Fair,F,SI2,1920,5.77,5.74,3.35
0.5,Premium,E,VS2,1920,5.15,5.13,3.1
0.63,Premium,H,VS1,1921,5.45,5.33,3.39
0.5,Ideal,H,VS2,1921,5.09,5.12,3.18
0.63,Premium,E,SI1,1921,5.57,5.52,3.4
0.72,Premium,I,SI1,1922,5.71,5.67,3.53
0.71,Very Good,J,VS2,1922,5.81,5.85,3.44
0.7,Good,J,VVS2,1922,5.63,5.57,3.54
0.53,Ideal,G,VS1,1922,5.18,5.22,3.19
0.5,Ideal,D,VS1,1922,5.12,5.23,3.16
0.7,Good,J,VVS2,1922,5.57,5.63,3.6
0.71,Good,J,VS2,1922,5.7,5.79,3.48
0.71,Good,I,SI2,1922,5.66,5.7,3.48
0.57,Ideal,H,VS1,1922,5.37,5.34,3.26
0.74,Very Good,J,SI2,1923,5.93,5.99,3.52
0.71,Premium,I,VS2,1923,5.83,5.86,3.49
0.75,Ideal,J,VS2,1923,5.81,5.84,3.63
0.5,Very Good,H,IF,1923,5.14,5.03,3.12
0.5,Ideal,H,IF,1923,5.15,5.17,3.15
0.5,Ideal,D,VS1,1923,5.09,5.13,3.15
0.6,Ideal,F,VS2,1923,5.54,5.62,3.27
0.56,Ideal,D,VS1,1924,5.3,5.33,3.28
0.56,Ideal,D,VS1,1924,5.33,5.36,3.23
0.44,Ideal,E,VVS1,1924,4.91,4.94,3.01
0.68,Good,F,SI1,1924,5.59,5.63,3.43
0.79,Premium,J,SI1,1924,6.03,6.01,3.54
0.51,Premium,G,VVS1,1925,5.2,5.24,3.14
0.51,Good,G,VVS1,1925,5.06,5.08,3.24
0.51,Premium,G,VVS1,1925,5.09,5.13,3.19
0.55,Ideal,D,VS2,1925,5.25,5.3,3.25
0.7,Very Good,E,SI1,1926,5.63,5.57,3.55
0.51,Ideal,G,VVS2,1926,5.14,5.17,3.19
0.71,Very Good,I,SI1,1926,5.73,5.8,3.48
0.64,Premium,E,VS2,1926,5.48,5.46,3.37
0.48,Ideal,F,VVS1,1926,4.99,5.04,3.11
0.72,Ideal,J,SI2,1926,5.77,5.81,3.57
0.7,Ideal,J,SI1,1926,5.71,5.74,3.46
0.54,Ideal,G,VVS2,1927,5.2,5.3,3.25
0.61,Ideal,D,SI1,1927,5.44,5.47,3.38
0.72,Ideal,I,SI2,1927,5.75,5.78,3.5
0.62,Ideal,D,SI1,1927,5.48,5.5,3.34
0.73,Premium,I,SI2,1927,5.79,5.76,3.58
0.73,Premium,H,SI2,1927,5.94,5.91,3.48
0.55,Premium,E,VS2,1928,5.28,5.3,3.23
0.55,Premium,D,VS2,1928,5.28,5.29,3.24
0.55,Ideal,D,VS2,1928,5.25,5.28,3.24
0.55,Ideal,D,VS2,1928,5.27,5.31,3.25
0.55,Ideal,D,VS2,1928,5.24,5.29,3.28
0.55,Ideal,D,VS2,1928,5.26,5.29,3.26
0.53,Ideal,E,VS1,1928,5.22,5.25,3.22
0.51,Premium,E,VS1,1928,5.17,5.14,3.16
0.51,Premium,E,VS1,1928,5.15,5.1,3.17
0.7,Ideal,F,I1,1928,5.67,5.64,3.52
0.51,Premium,D,VS2,1928,5.29,5.26,3.06
0.56,Very Good,F,VS1,1929,5.32,5.33,3.26
0.56,Ideal,H,VVS1,1929,5.3,5.35,3.24
0.56,Ideal,H,VVS1,1929,5.37,5.4,3.23
0.57,Ideal,H,VVS1,1929,5.33,5.38,3.31
0.72,Ideal,J,SI1,1929,5.75,5.67,3.58
0.56,Ideal,D,VS2,1929,5.28,5.26,3.28
0.7,Good,E,SI2,1929,5.68,5.56,3.59
0.71,Very Good,J,VS2,1930,5.65,5.69,3.53
0.56,Premium,E,VS1,1930,5.23,5.28,3.29
0.56,Ideal,E,VS1,1930,5.29,5.32,3.25
0.6,Ideal,G,VS2,1930,5.46,5.48,3.34
0.56,Very Good,E,VS1,1931,5.25,5.28,3.3
0.6,Ideal,H,VVS2,1931,5.38,5.43,3.36
0.55,Premium,F,VS2,1931,5.38,5.33,3.16
0.74,Premium,J,SI1,1931,5.82,5.77,3.57
0.71,Very Good,J,SI1,1932,5.86,5.9,3.48
0.53,Ideal,G,VVS2,1932,5.25,5.28,3.19
0.71,Ideal,J,VS1,1932,5.69,5.75,3.54
0.5,Good,E,VS1,1932,5.08,5.12,3.11
0.63,Very Good,H,VVS2,1932,5.49,5.39,3.44
0.63,Ideal,F,SI1,1932,5.59,5.63,3.36
0.52,Ideal,G,VVS2,1932,5.15,5.13,3.19
1.0,Premium,H,I1,1932,6.39,6.32,3.84
0.98,Fair,G,I1,1932,6.54,6.43,3.8
0.98,Fair,G,I1,1932,6.17,6.11,4.14
0.62,Premium,G,VS1,1933,5.55,5.58,3.33
0.51,Ideal,G,VVS1,1933,5.17,5.19,3.16
0.51,Ideal,G,VVS1,1933,5.2,5.22,3.15
0.51,Ideal,G,VVS1,1933,5.12,5.16,3.17
0.57,Very Good,G,VS1,1934,5.38,5.47,3.25
0.49,Ideal,D,VS1,1934,5.03,5.05,3.14
0.62,Ideal,D,SI1,1934,5.49,5.51,3.39
0.7,Good,G,SI2,1935,5.64,5.59,3.6
0.5,Ideal,G,VVS2,1935,5.13,5.09,3.17
0.5,Premium,G,VVS2,1935,5.18,5.15,3.08
0.5,Ideal,G,VVS2,1935,5.13,5.1,3.14
0.5,Premium,G,VVS2,1935,5.13,5.1,3.15
0.5,Premium,G,VVS2,1935,5.14,5.1,3.11
0.5,Premium,G,VVS2,1935,5.13,5.11,3.12
0.5,Ideal,G,VVS2,1935,5.15,5.13,3.11
0.5,Ideal,G,VVS2,1935,5.09,5.05,3.15
0.5,Ideal,G,VVS2,1935,5.09,5.05,3.16
0.5,Premium,G,VVS2,1935,5.12,5.09,3.11
0.5,Ideal,G,VVS2,1935,5.13,5.1,3.13
0.5,Ideal,G,VVS2,1935,5.11,5.04,3.19
0.5,Ideal,G,VVS2,1935,5.04,4.99,3.15
0.56,Premium,F,VS2,1935,5.42,5.33,3.25
0.52,Ideal,G,VVS1,1936,5.15,5.18,3.2
0.66,Ideal,H,SI1,1936,5.63,5.66,3.48
0.54,Ideal,F,VS1,1937,5.27,5.29,3.21
0.5,Ideal,D,VS1,1937,5.09,5.12,3.16
0.7,Ideal,J,SI1,1937,5.66,5.68,3.55
0.71,Very Good,I,SI2,1938,5.75,5.79,3.53
0.56,Good,E,VS1,1938,5.21,5.23,3.22
0.5,Very Good,G,VVS2,1939,5.06,5.1,3.08
0.54,Good,D,VS1,1939,5.21,5.23,3.3
0.54,Ideal,E,VS1,1939,5.17,5.25,3.23
0.54,Premium,E,VS1,1939,5.26,5.32,3.19
0.54,Ideal,E,VS1,1939,5.24,5.35,3.23
0.63,Very Good,D,SI1,1939,5.46,5.49,3.44
0.53,Ideal,F,VS1,1939,5.26,5.3,3.21
0.54,Ideal,D,VS2,1939,5.29,5.23,3.22
0.9,Fair,G,I1,1939,6.05,5.99,3.92
0.9,Good,H,I1,1939,6.38,6.33,3.65
0.9,Premium,G,I1,1939,6.16,6.12,3.82
0.9,Premium,H,I1,1939,6.09,6.07,3.82
0.6,Very Good,F,VS2,1940,5.48,5.56,3.28
0.5,Very Good,G,VVS1,1940,5.15,5.07,3.13
0.7,Very Good,F,SI2,1940,5.75,5.81,3.46
0.7,Very Good,F,SI2,1940,5.7,5.77,3.49
0.7,Very Good,F,SI2,1940,5.63,5.68,3.51
0.55,Ideal,E,VS1,1940,5.33,5.28,3.27
0.49,Premium,D,VVS2,1940,5.26,5.14,3.06
0.71,Ideal,J,SI1,1940,5.75,5.78,3.54
0.6,Good,F,VS2,1940,5.52,5.55,3.25
0.77,Premium,J,VS2,1940,5.87,5.82,3.63
0.7,Very Good,J,VS2,1940,5.62,5.59,3.54
0.7,Ideal,J,VS2,1940,5.71,5.65,3.5
0.7,Premium,J,VS2,1940,5.73,5.7,3.5
0.53,Premium,D,VS1,1940,5.25,5.14,3.24
0.55,Very Good,E,VS1,1941,5.2,5.24,3.28
0.53,Ideal,G,VVS2,1941,5.18,5.2,3.21
0.72,Premium,J,VS2,1941,5.67,5.77,3.53
0.56,Ideal,H,VVS1,1941,5.3,5.33,3.28
0.56,Ideal,H,VVS1,1941,5.3,5.32,3.26
0.59,Ideal,E,VS2,1941,5.47,5.49,3.3
0.59,Ideal,E,VS2,1941,5.43,5.47,3.28
0.54,Ideal,D,VS1,1941,5.21,5.25,3.24
0.57,Very Good,E,VS1,1942,5.31,5.35,3.35
0.72,Very Good,H,SI2,1942,5.65,5.68,3.6
0.59,Very Good,G,VS1,1942,5.46,5.35,3.38
0.71,Very Good,G,SI1,1942,5.71,5.72,3.49
0.5,Very Good,F,VVS2,1942,5.08,5.03,3.17
0.7,Premium,H,SI2,1942,5.57,5.53,3.49
0.57,Ideal,G,VS1,1942,5.35,5.38,3.29
0.57,Ideal,G,VS1,1942,5.42,5.45,3.23
0.57,Ideal,E,VS1,1942,5.36,5.41,3.34
0.51,Good,F,VVS2,1942,5.16,5.21,3.12
0.62,Premium,F,VS1,1942,5.56,5.48,3.32
0.53,Ideal,F,VVS2,1943,5.2,5.24,3.25
0.57,Ideal,G,VS1,1943,5.29,5.31,3.31
0.79,Good,F,SI2,1943,5.82,5.75,3.72
0.54,Fair,F,SI1,1944,5.11,5.05,3.29
0.54,Very Good,F,SI1,1944,5.21,5.15,3.29
0.54,Premium,I,VVS2,1944,5.28,5.26,3.21
0.57,Premium,D,VS2,1944,5.32,5.35,3.3
0.57,Premium,D,VS2,1944,5.28,5.32,3.27
0.72,Premium,J,VS2,1944,5.76,5.74,3.53
0.54,Ideal,H,VVS1,1944,5.32,5.27,3.2
0.54,Ideal,H,VVS1,1944,5.33,5.28,3.2
0.54,Ideal,H,VVS1,1944,5.24,5.23,3.23
0.54,Ideal,H,VVS1,1944,5.26,5.22,3.2
0.54,Ideal,H,VVS1,1944,5.24,5.21,3.23
0.54,Premium,H,VVS1,1944,5.25,5.2,3.24
0.75,Fair,J,VS2,1944,5.99,5.82,3.49
0.75,Ideal,J,SI2,1944,5.91,5.87,3.58
0.6,Good,D,SI1,1944,5.32,5.27,3.38
0.72,Premium,J,VS2,1944,5.85,5.81,3.51
0.65,Very Good,D,SI1,1945,5.52,5.57,3.46
0.91,Good,J,I1,1945,6.06,6.12,3.84
0.7,Ideal,J,VVS1,1945,5.69,5.71,3.51
0.72,Good,H,SI2,1945,5.51,5.58,3.65
0.53,Ideal,G,VVS2,1946,5.26,5.3,3.19
0.53,Ideal,G,VVS2,1946,5.21,5.25,3.19
0.69,Premium,F,SI1,1946,5.73,5.7,3.5
0.53,Premium,E,VS2,1946,5.3,5.25,3.16
0.7,Fair,F,SI2,1947,5.6,5.57,3.61
0.71,Ideal,I,SI2,1947,5.72,5.74,3.53
0.52,Ideal,E,VS2,1947,5.2,5.16,3.17
0.46,Premium,D,VVS1,1947,5.04,5.0,3.01
0.53,Very Good,G,VVS1,1948,5.19,5.22,3.21
0.59,Very Good,D,VS2,1948,5.28,5.32,3.35
0.55,Ideal,G,VVS2,1948,5.36,5.37,3.24
0.53,Ideal,G,VVS2,1948,5.19,5.26,3.21
0.53,Ideal,G,VVS2,1948,5.17,5.22,3.23
0.53,Ideal,G,VVS2,1948,5.2,5.23,3.22
0.53,Ideal,G,VVS2,1948,5.24,5.29,3.18
0.7,Premium,H,SI1,1948,5.74,5.79,3.52
0.53,Ideal,E,VS2,1948,5.22,5.25,3.22
0.7,Good,G,SI2,1948,5.77,5.81,3.44
0.58,Premium,G,SI1,1949,5.34,5.3,3.32
0.62,Very Good,D,SI1,1949,5.47,5.49,3.36
0.56,Ideal,G,VVS2,1949,5.28,5.32,3.29
0.57,Ideal,F,VS1,1949,5.27,5.33,3.32
0.76,Very Good,J,VS2,1949,5.92,5.94,3.55
0.57,Ideal,F,VS1,1949,5.3,5.39,3.31
0.57,Ideal,H,VVS1,1949,5.36,5.38,3.27
0.57,Ideal,E,VS2,1949,5.4,5.35,3.25
0.7,Fair,G,SI1,1949,5.53,5.47,3.63
0.56,Ideal,H,VS1,1949,5.31,5.34,3.28
0.53,Ideal,H,IF,1949,5.22,5.27,3.25
0.57,Ideal,G,VS1,1949,5.35,5.29,3.3
0.57,Ideal,G,VS1,1949,5.33,5.3,3.3
0.57,Ideal,G,VS1,1949,5.36,5.34,3.28
0.57,Premium,G,VS1,1949,5.32,5.29,3.31
0.57,Ideal,E,VS2,1949,5.36,5.34,3.3
0.57,Ideal,E,VS2,1949,5.38,5.34,3.31
0.57,Ideal,E,VS2,1949,5.31,5.29,3.28
0.57,Ideal,E,VS2,1949,5.33,5.29,3.28
0.57,Premium,E,VS2,1949,5.34,5.31,3.25
0.57,Premium,E,VS2,1949,5.37,5.32,3.28
0.57,Ideal,E,VS2,1949,5.38,5.33,3.3
0.57,Ideal,E,VS2,1949,5.29,5.26,3.32
0.57,Premium,D,SI1,1949,5.46,5.41,3.2
0.58,Premium,E,SI1,1949,5.42,5.38,3.27
0.57,Premium,D,SI1,1949,5.27,5.23,3.31
0.7,Ideal,J,SI1,1949,5.79,5.75,3.47
0.56,Ideal,F,VS2,1950,5.3,5.34,3.29
0.46,Ideal,F,IF,1950,4.96,4.98,3.08
0.7,Good,H,SI2,1950,5.7,5.73,3.44
0.53,Premium,E,VS1,1950,5.39,5.28,3.12
0.54,Ideal,G,VVS2,1950,5.31,5.28,3.22
0.86,Very Good,J,SI2,1950,6.05,5.97,3.79
0.5,Fair,E,VS1,1950,5.31,5.28,2.97
0.69,Very Good,F,SI1,1951,5.59,5.66,3.52
0.58,Ideal,G,VS2,1951,5.42,5.38,3.3
0.56,Good,E,VS1,1951,5.35,5.36,3.2
0.69,Good,F,SI1,1951,5.75,5.82,3.38
0.49,Very Good,F,VVS1,1952,5.04,5.08,3.14
0.73,Very Good,J,VS2,1952,5.77,5.81,3.51
0.7,Very Good,J,VS2,1952,5.64,5.69,3.46
0.63,Very Good,E,SI1,1952,5.48,5.51,3.36
0.71,Premium,I,VS2,1952,5.79,5.85,3.49
0.53,Ideal,D,VS1,1952,5.21,5.23,3.2
0.63,Fair,E,SI1,1952,5.36,5.41,3.47
0.51,Premium,F,VVS2,1953,5.08,5.1,3.17
0.72,Very Good,H,SI2,1953,5.75,5.8,3.52
0.7,Ideal,J,VS2,1953,5.66,5.69,3.52
0.58,Ideal,F,VS1,1953,5.38,5.4,3.31
0.7,Premium,J,VS1,1953,5.77,5.7,3.42
0.78,Premium,J,SI1,1954,5.88,5.82,3.66
1.0,Fair,G,I1,1954,6.26,6.12,4.18
0.54,Very Good,E,VVS2,1955,5.1,5.17,3.25
0.53,Ideal,G,VVS2,1955,5.24,5.28,3.2
0.7,Good,F,SI1,1955,5.55,5.58,3.58
0.46,Ideal,E,VVS1,1955,4.95,5.0,3.11
0.57,Ideal,D,VS2,1955,5.29,5.32,3.28
0.54,Ideal,D,VS1,1955,5.28,5.3,3.25
0.53,Ideal,G,VVS1,1956,5.19,5.24,3.22
0.52,Ideal,H,IF,1956,5.13,5.16,3.19
0.53,Premium,D,VS2,1956,5.26,5.23,3.17
0.53,Ideal,D,VS2,1956,5.26,5.24,3.16
0.53,Ideal,D,VS2,1956,5.28,5.24,3.19
0.53,Premium,D,VS2,1956,5.24,5.2,3.21
0.53,Ideal,D,VS2,1956,5.26,5.2,3.2
0.53,Ideal,D,VS2,1956,5.23,5.21,3.22
0.53,Ideal,D,VS2,1956,5.25,5.21,3.21
0.53,Ideal,D,VS2,1956,5.25,5.21,3.2
0.53,Ideal,D,VS2,1956,5.18,5.14,3.23
0.53,Ideal,D,VS2,1956,5.19,5.16,3.22
0.53,Ideal,D,VS2,1956,5.2,5.17,3.22
0.53,Ideal,D,VS2,1956,5.23,5.17,3.2
0.53,Ideal,D,VS2,1956,5.23,5.2,3.19
0.53,Ideal,D,VS2,1956,5.23,5.2,3.2
0.53,Ideal,D,VS2,1956,5.17,5.14,3.21
0.77,Fair,J,SI1,1956,5.97,5.81,3.55
0.53,Ideal,E,VS2,1956,5.29,5.2,3.25
0.53,Ideal,E,VS2,1956,5.28,5.25,3.21
0.53,Ideal,E,VS2,1956,5.23,5.19,3.25
0.73,Ideal,J,SI1,1956,5.82,5.8,3.56
0.52,Ideal,G,VVS2,1957,5.18,5.21,3.19
0.52,Ideal,G,VVS2,1957,5.14,5.18,3.19
0.53,Premium,H,IF,1957,5.15,5.18,3.23
0.54,Ideal,G,VS1,1957,5.24,5.28,3.24
0.54,Ideal,G,VS1,1957,5.28,5.31,3.21
0.54,Ideal,G,VS1,1957,5.25,5.28,3.21
0.54,Ideal,G,VS1,1957,5.29,5.31,3.18
0.52,Ideal,G,VVS2,1958,5.17,5.22,3.2
0.53,Ideal,G,VVS1,1958,5.19,5.21,3.23
0.75,Premium,J,SI1,1958,5.92,5.81,3.62
0.75,Very Good,J,SI1,1958,5.79,5.74,3.64
0.51,Very Good,D,VS1,1959,5.1,5.13,3.18
0.31,Ideal,D,SI1,533,4.33,4.37,2.69
0.31,Ideal,D,SI1,533,4.34,4.38,2.67
0.31,Ideal,D,SI1,533,4.35,4.39,2.71
0.31,Good,D,SI1,533,4.29,4.33,2.75
0.27,Ideal,I,VS2,534,4.14,4.18,2.58
0.32,Ideal,H,VS2,534,4.39,4.42,2.72
0.32,Ideal,H,VS2,534,4.41,4.45,2.72
0.33,Ideal,I,VS1,534,4.43,4.45,2.76
0.39,Ideal,I,SI1,534,4.67,4.69,2.92
0.33,Very Good,H,SI2,534,4.39,4.36,2.78
0.25,Ideal,F,VS2,535,4.06,4.08,2.51
0.25,Ideal,F,VS2,535,4.01,4.05,2.53
0.25,Ideal,F,VS2,535,4.04,4.07,2.5
0.25,Ideal,E,VS2,535,4.01,4.05,2.5
0.25,Ideal,E,VS2,535,4.08,4.11,2.48
0.25,Ideal,E,VS2,535,4.02,4.06,2.5
0.28,Very Good,F,VS1,536,4.2,4.26,2.62
0.34,Very Good,G,SI1,536,4.53,4.56,2.78
0.31,Ideal,I,VVS1,536,4.33,4.38,2.67
0.23,Ideal,G,VVS1,536,3.93,3.96,2.44
0.23,Ideal,G,VVS1,536,3.94,3.97,2.43
0.23,Ideal,G,VVS1,536,3.96,3.99,2.41
0.23,Ideal,G,IF,536,3.92,3.94,2.43
0.23,Ideal,G,IF,536,3.93,3.96,2.48
0.23,Ideal,G,IF,536,3.94,3.98,2.44
0.33,Good,F,SI1,536,4.4,4.45,2.74
0.24,Ideal,F,VS1,536,3.99,3.94,2.46
0.24,Ideal,F,VS2,536,4.02,3.97,2.47
0.24,Premium,E,VS2,536,4.03,3.99,2.51
0.34,Premium,H,SI2,536,4.62,4.6,2.7
0.7,Very Good,J,SI2,1959,5.58,5.62,3.54
0.7,Very Good,J,SI1,1959,5.66,5.7,3.47
0.62,Ideal,D,SI1,1959,5.45,5.51,3.41
0.72,Good,J,VS1,1959,5.68,5.71,3.63
0.51,Ideal,D,VS1,1959,5.14,5.2,3.21
0.63,Very Good,G,VS1,1960,5.53,5.49,3.39
0.54,Premium,E,VS1,1960,5.27,5.23,3.22
0.63,Premium,F,VS2,1960,5.68,5.62,3.29
0.5,Ideal,F,VVS2,1960,5.07,5.11,3.16
0.71,Premium,H,SI2,1960,5.76,5.69,3.52
0.71,Good,G,SI2,1960,5.65,5.6,3.59
0.51,Very Good,F,VS1,1961,5.15,5.18,3.14
0.58,Ideal,H,VVS1,1961,5.35,5.38,3.34
0.56,Ideal,H,VVS1,1961,5.27,5.33,3.29
0.57,Ideal,H,VVS1,1961,5.32,5.35,3.28
0.58,Ideal,H,VVS1,1961,5.32,5.36,3.33
0.57,Ideal,F,VS1,1961,5.29,5.32,3.3
0.7,Ideal,I,SI2,1961,5.7,5.73,3.5
0.74,Premium,H,SI2,1962,5.84,5.75,3.53
0.54,Ideal,G,VVS2,1962,5.22,5.25,3.26
0.51,Ideal,D,VS1,1962,5.13,5.16,3.17
0.54,Ideal,E,VS1,1962,5.25,5.27,3.22
0.74,Fair,H,SI2,1962,5.85,5.74,3.6
0.56,Ideal,D,VS2,1963,5.32,5.36,3.28
0.56,Ideal,D,VS2,1963,5.26,5.3,3.27
0.56,Ideal,D,VS2,1963,5.32,5.35,3.25
0.56,Ideal,D,VS2,1963,5.27,5.31,3.26
0.56,Ideal,D,VS2,1963,5.31,5.36,3.25
0.56,Ideal,D,VS2,1963,5.3,5.35,3.26
0.56,Ideal,D,VS2,1963,5.24,5.28,3.27
0.56,Very Good,E,VS2,1963,5.33,5.37,3.27
0.56,Ideal,D,VS2,1963,5.3,5.33,3.25
0.56,Ideal,D,VS2,1963,5.33,5.35,3.28
0.56,Ideal,D,VS2,1963,5.33,5.37,3.24
0.56,Ideal,D,VS2,1963,5.28,5.35,3.24
0.56,Premium,D,VS2,1963,5.3,5.34,3.25
0.56,Very Good,D,VS2,1963,5.25,5.29,3.31
0.56,Ideal,D,VS2,1963,5.28,5.33,3.26
0.56,Ideal,D,VS2,1963,5.25,5.28,3.27
0.71,Premium,G,SI2,1963,5.67,5.61,3.52
0.51,Ideal,G,VVS1,1963,5.14,5.15,3.16
0.74,Ideal,J,SI1,1963,5.81,5.85,3.6
0.57,Ideal,D,VS2,1963,5.34,5.29,3.3
0.57,Ideal,D,VS2,1963,5.32,5.26,3.3
0.68,Very Good,F,SI1,1964,5.69,5.74,3.43
0.7,Very Good,E,SI2,1964,5.67,5.7,3.42
0.63,Ideal,D,SI1,1964,5.52,5.53,3.4
0.88,Good,J,VS1,1964,5.98,5.9,3.8
0.57,Ideal,E,VS1,1965,5.32,5.37,3.28
0.58,Ideal,E,VS1,1965,5.41,5.47,3.27
0.75,Good,J,SI1,1965,5.79,5.85,3.55
